study_name	variable_name	variable_label	folder	description	visit	calculation	type	total_subjects	units	n	mean	stddev	median	min	max	unknown
HOMEPAP	avghr	Average heart rate during sleep from type I polysomnography (full-night)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (full-night)	Baseline Visit		numeric		beats per minute	184	68.4	9.8	68	44	99	189
HOMEPAP	avghr	Average heart rate during sleep from type I polysomnography (full-night)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (full-night)	Month 1 Follow-up Visit		numeric		beats per minute	-	-	-	-	-	-	-
HOMEPAP	avghr	Average heart rate during sleep from type I polysomnography (full-night)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (full-night)	Month 3 Follow-up Visit		numeric		beats per minute	-	-	-	-	-	-	-
HOMEPAP	avghr_d	Average heart rate during sleep from type I polysomnography (split-night, diagnostic)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (split-night, diagnostic)	Baseline Visit		numeric		beats per minute	56	61.5	22.2	66	0	104	317
HOMEPAP	avghr_d	Average heart rate during sleep from type I polysomnography (split-night, diagnostic)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (split-night, diagnostic)	Month 1 Follow-up Visit		numeric		beats per minute	-	-	-	-	-	-	-
HOMEPAP	avghr_d	Average heart rate during sleep from type I polysomnography (split-night, diagnostic)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (split-night, diagnostic)	Month 3 Follow-up Visit		numeric		beats per minute	-	-	-	-	-	-	-
HOMEPAP	avghr_t	Average heart rate during sleep from type I polysomnography (split-night, treatment)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (split-night, treatment)	Baseline Visit		numeric		beats per minute	56	59.6	21.4	62	0	97	317
HOMEPAP	avghr_t	Average heart rate during sleep from type I polysomnography (split-night, treatment)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (split-night, treatment)	Month 1 Follow-up Visit		numeric		beats per minute	-	-	-	-	-	-	-
HOMEPAP	avghr_t	Average heart rate during sleep from type I polysomnography (split-night, treatment)	Sleep Monitoring/Polysomnography/Heart Rate	Average heart rate during sleep from type I polysomnography (split-night, treatment)	Month 3 Follow-up Visit		numeric		beats per minute	-	-	-	-	-	-	-
HOMEPAP	avgsao2	Average oxygen saturation during sleep from type I polysomnography (full-night)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (full-night)	Baseline Visit		numeric		percent	191	93.2	2.3	93	81	98	182
HOMEPAP	avgsao2	Average oxygen saturation during sleep from type I polysomnography (full-night)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (full-night)	Month 1 Follow-up Visit		numeric		percent	-	-	-	-	-	-	-
HOMEPAP	avgsao2	Average oxygen saturation during sleep from type I polysomnography (full-night)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (full-night)	Month 3 Follow-up Visit		numeric		percent	-	-	-	-	-	-	-
HOMEPAP	avgsao2_d	Average oxygen saturation during sleep from type I polysomnography (split-night, diagnostic)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (split-night, diagnostic)	Baseline Visit		numeric		percent	56	90.6	3.7	91	76	95	317
HOMEPAP	avgsao2_d	Average oxygen saturation during sleep from type I polysomnography (split-night, diagnostic)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (split-night, diagnostic)	Month 1 Follow-up Visit		numeric		percent	-	-	-	-	-	-	-
HOMEPAP	avgsao2_d	Average oxygen saturation during sleep from type I polysomnography (split-night, diagnostic)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (split-night, diagnostic)	Month 3 Follow-up Visit		numeric		percent	-	-	-	-	-	-	-
HOMEPAP	avgsao2_t	Average oxygen saturation during sleep from type I polysomnography (split-night, treatment)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (split-night, treatment)	Baseline Visit		numeric		percent	56	93.9	2.2	94	87	97	317
HOMEPAP	avgsao2_t	Average oxygen saturation during sleep from type I polysomnography (split-night, treatment)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (split-night, treatment)	Month 1 Follow-up Visit		numeric		percent	-	-	-	-	-	-	-
HOMEPAP	avgsao2_t	Average oxygen saturation during sleep from type I polysomnography (split-night, treatment)	Sleep Monitoring/Polysomnography/Oxygen Saturation	Average oxygen saturation during sleep from type I polysomnography (split-night, treatment)	Month 3 Follow-up Visit		numeric		percent	-	-	-	-	-	-	-
HOMEPAP	cal_total	Calgary Sleep Apnea Quality of Life Index (SAQLI): Total Score	Sleep Questionnaires/Calgary Sleep Apnea Quality of Life Index (Calgary SAQLI)	Calgary Sleep Apnea Quality of Life Index (SAQLI): Total Score	Baseline Visit		numeric			337	3.6	0.9	3.6	1.4	6	36
HOMEPAP	cal_total	Calgary Sleep Apnea Quality of Life Index (SAQLI): Total Score	Sleep Questionnaires/Calgary Sleep Apnea Quality of Life Index (Calgary SAQLI)	Calgary Sleep Apnea Quality of Life Index (SAQLI): Total Score	Month 1 Follow-up Visit		numeric			155	4.2	1.1	4.4	0.6	6.3	218
HOMEPAP	cal_total	Calgary Sleep Apnea Quality of Life Index (SAQLI): Total Score	Sleep Questionnaires/Calgary Sleep Apnea Quality of Life Index (Calgary SAQLI)	Calgary Sleep Apnea Quality of Life Index (SAQLI): Total Score	Month 3 Follow-up Visit		numeric			140	4.5	1	4.7	0.02	6.6	233
HOMEPAP	fosq_global	Functional Outcomes of Sleep Questionnaire (FOSQ): Global Score	Sleep Questionnaires/Sleep Disturbance/Functional Outcomes of Sleep Questionnaire (FOSQ)	Functional Outcomes of Sleep Questionnaire (FOSQ): Global Score	Baseline Visit		numeric			335	14.8	2.8	15.3	6.2	19.7	38
HOMEPAP	fosq_global	Functional Outcomes of Sleep Questionnaire (FOSQ): Global Score	Sleep Questionnaires/Sleep Disturbance/Functional Outcomes of Sleep Questionnaire (FOSQ)	Functional Outcomes of Sleep Questionnaire (FOSQ): Global Score	Month 1 Follow-up Visit		numeric			155	17.4	2.5	18.1	7.5	20	218
HOMEPAP	fosq_global	Functional Outcomes of Sleep Questionnaire (FOSQ): Global Score	Sleep Questionnaires/Sleep Disturbance/Functional Outcomes of Sleep Questionnaire (FOSQ)	Functional Outcomes of Sleep Questionnaire (FOSQ): Global Score	Month 3 Follow-up Visit		numeric			142	18.1	2.3	18.9	9	20	231
HOMEPAP	avgpapuse	Average Continuous Positive Airway Pressure (CPAP) use per night	Sleep Treatment/Adherence/CPAP Adherence	Average Continuous Positive Airway Pressure (CPAP) use per night	Baseline Visit		numeric		minutes	-	-	-	-	-	-	-
HOMEPAP	avgpapuse	Average Continuous Positive Airway Pressure (CPAP) use per night	Sleep Treatment/Adherence/CPAP Adherence	Average Continuous Positive Airway Pressure (CPAP) use per night	Month 1 Follow-up Visit		numeric		minutes	146	235	132.2	233	0	529	227
HOMEPAP	avgpapuse	Average Continuous Positive Airway Pressure (CPAP) use per night	Sleep Treatment/Adherence/CPAP Adherence	Average Continuous Positive Airway Pressure (CPAP) use per night	Month 3 Follow-up Visit		numeric		minutes	135	252.7	137.6	252	0	528	238
HOMEPAP	heightcm	Height	Anthropometry	Height	Baseline Visit		numeric		centimeters	372	172.1	11.4	173	130	198	1
HOMEPAP	heightcm	Height	Anthropometry	Height	Month 1 Follow-up Visit		numeric		centimeters	-	-	-	-	-	-	-
HOMEPAP	heightcm	Height	Anthropometry	Height	Month 3 Follow-up Visit		numeric		centimeters	-	-	-	-	-	-	-
HOMEPAP	neckcm	Neck circumference	Anthropometry	Neck circumference	Baseline Visit		numeric		centimeters	365	42.7	3.9	42.5	34.3	56.1	8
HOMEPAP	neckcm	Neck circumference	Anthropometry	Neck circumference	Month 1 Follow-up Visit		numeric		centimeters	-	-	-	-	-	-	-
HOMEPAP	neckcm	Neck circumference	Anthropometry	Neck circumference	Month 3 Follow-up Visit		numeric		centimeters	-	-	-	-	-	-	-
HOMEPAP	waistcm	Waist circumference	Anthropometry	Waist circumference	Baseline Visit		numeric		centimeters	362	115.4	17.4	112.3	84	197.3	11
HOMEPAP	waistcm	Waist circumference	Anthropometry	Waist circumference	Month 1 Follow-up Visit		numeric		centimeters	-	-	-	-	-	-	-
HOMEPAP	waistcm	Waist circumference	Anthropometry	Waist circumference	Month 3 Follow-up Visit		numeric		centimeters	-	-	-	-	-	-	-
HOMEPAP	weightkg	Weight	Anthropometry	Weight	Baseline Visit		numeric		kilograms	371	109.6	24.9	105	59.5	204.5	2
HOMEPAP	weightkg	Weight	Anthropometry	Weight	Month 1 Follow-up Visit		numeric		kilograms	-	-	-	-	-	-	-
HOMEPAP	weightkg	Weight	Anthropometry	Weight	Month 3 Follow-up Visit		numeric		kilograms	140	114.3	26.2	109.6	65.5	204.3	233
HOMEPAP	agg_ment	Short Form (36) Health Survey (SF-36): Aggregate Mental Score	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Aggregate Mental Score	Baseline Visit		numeric			332	-0.6	1.1	-0.4	-4.2	1.6	41
HOMEPAP	agg_ment	Short Form (36) Health Survey (SF-36): Aggregate Mental Score	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Aggregate Mental Score	Month 1 Follow-up Visit		numeric			153	0.04	1	0.4	-3.3	1.8	220
HOMEPAP	agg_ment	Short Form (36) Health Survey (SF-36): Aggregate Mental Score	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Aggregate Mental Score	Month 3 Follow-up Visit		numeric			141	0.3	0.9	0.6	-3.2	1.8	232
HOMEPAP	agg_phys	Short Form (36) Health Survey (SF-36): Aggregate Physical Score	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Aggregate Physical Score	Baseline Visit		numeric			332	-0.6	1	-0.5	-3.7	1.4	41
HOMEPAP	agg_phys	Short Form (36) Health Survey (SF-36): Aggregate Physical Score	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Aggregate Physical Score	Month 1 Follow-up Visit		numeric			153	-0.3	0.9	-0.06	-3.2	1.6	220
HOMEPAP	agg_phys	Short Form (36) Health Survey (SF-36): Aggregate Physical Score	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Aggregate Physical Score	Month 3 Follow-up Visit		numeric			141	-0.2	1	0.009	-3.4	1.5	232
HOMEPAP	bp_norm	Short Form (36) Health Survey (SF-36): Body pain subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Body pain subscale score (standardized)	Baseline Visit		numeric			333	47.3	10.6	46.1	19.9	62.1	40
HOMEPAP	bp_norm	Short Form (36) Health Survey (SF-36): Body pain subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Body pain subscale score (standardized)	Month 1 Follow-up Visit		numeric			153	49.6	10.5	51.1	19.9	62.1	220
HOMEPAP	bp_norm	Short Form (36) Health Survey (SF-36): Body pain subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Body pain subscale score (standardized)	Month 3 Follow-up Visit		numeric			141	50.4	10.4	51.1	19.9	62.1	232
HOMEPAP	gh_norm	Short Form (36) Health Survey (SF-36): General health perceptions subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): General health perceptions subscale score (standardized)	Baseline Visit		numeric			333	43	10	43.4	18.6	63.9	40
HOMEPAP	gh_norm	Short Form (36) Health Survey (SF-36): General health perceptions subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): General health perceptions subscale score (standardized)	Month 1 Follow-up Visit		numeric			154	46	10.1	47	21	63.9	219
HOMEPAP	gh_norm	Short Form (36) Health Survey (SF-36): General health perceptions subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): General health perceptions subscale score (standardized)	Month 3 Follow-up Visit		numeric			141	46.8	9.6	48.2	21	63.9	232
HOMEPAP	pf_norm	Short Form (36) Health Survey (SF-36): Physical functioning subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Physical functioning subscale score (standardized)	Baseline Visit		numeric			333	44.4	10.5	46.5	17	57	40
HOMEPAP	pf_norm	Short Form (36) Health Survey (SF-36): Physical functioning subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Physical functioning subscale score (standardized)	Month 1 Follow-up Visit		numeric			154	47.2	10.2	50.7	17	57	219
HOMEPAP	pf_norm	Short Form (36) Health Survey (SF-36): Physical functioning subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Physical functioning subscale score (standardized)	Month 3 Follow-up Visit		numeric			141	48.1	10.1	50.7	17	57	232
HOMEPAP	re_norm	Short Form (36) Health Survey (SF-36): Role limitations due to emotional problem subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Role limitations due to emotional problem subscale score (standardized)	Baseline Visit		numeric			332	44.2	12.1	48.1	9.2	55.9	41
HOMEPAP	re_norm	Short Form (36) Health Survey (SF-36): Role limitations due to emotional problem subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Role limitations due to emotional problem subscale score (standardized)	Month 1 Follow-up Visit		numeric			154	47.9	9.9	52	20.9	55.9	219
HOMEPAP	re_norm	Short Form (36) Health Survey (SF-36): Role limitations due to emotional problem subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Role limitations due to emotional problem subscale score (standardized)	Month 3 Follow-up Visit		numeric			141	49.8	9.4	55.9	9.2	55.9	232
HOMEPAP	rp_norm	Short Form (36) Health Survey (SF-36): Role limitations due to physical problem subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Role limitations due to physical problem subscale score (standardized)	Baseline Visit		numeric			333	41.8	10.8	42.2	17.7	56.9	40
HOMEPAP	rp_norm	Short Form (36) Health Survey (SF-36): Role limitations due to physical problem subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Role limitations due to physical problem subscale score (standardized)	Month 1 Follow-up Visit		numeric			154	47.5	9.2	49.5	17.7	56.9	219
HOMEPAP	rp_norm	Short Form (36) Health Survey (SF-36): Role limitations due to physical problem subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Role limitations due to physical problem subscale score (standardized)	Month 3 Follow-up Visit		numeric			141	49.2	9.5	54.4	17.7	56.9	232
HOMEPAP	sf_norm	Short Form (36) Health Survey (SF-36): Social functioning subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Social functioning subscale score (standardized)	Baseline Visit		numeric			333	42.1	10.9	40.5	13.2	56.8	40
HOMEPAP	sf_norm	Short Form (36) Health Survey (SF-36): Social functioning subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Social functioning subscale score (standardized)	Month 1 Follow-up Visit		numeric			154	48.8	9.6	51.4	13.2	56.8	219
HOMEPAP	sf_norm	Short Form (36) Health Survey (SF-36): Social functioning subscale score (standardized)	General Health/Medical Outcomes Study Short Form (SF-36)	Short Form (36) Health Survey (SF-36): Social functioning subscale score (standardized)	Month 3 Follow-up Visit		numeric			141	50.2	9.2	56.8	18.7	56.8	232
LOFTHF	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Body mass index (BMI)	Screening Visit		numeric		kilograms per meter squared (kg/m2)	71	31.3	6.7	30.4	20.3	52.2	103
LOFTHF	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Body mass index (BMI)	Baseline Visit		numeric		kilograms per meter squared (kg/m2)	1	35.3	-	35.3	35.3	35.3	97
LOFTHF	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Body mass index (BMI)	6-Month Visit		numeric		kilograms per meter squared (kg/m2)	18	29	4.9	28.3	21.2	40.3	58
LOFTHF	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Body mass index (BMI)	12-Month Visit		numeric		kilograms per meter squared (kg/m2)	12	31	9	27.8	23.3	57.7	29
LOFTHF	nsrr_bp_diastolic	Diastolic blood pressure	Harmonized/Clinical Data	Diastolic blood pressure	Screening Visit		numeric		millimeters of mercury (mmHg)	31	74.2	9.5	72.3	60	95.7	143
LOFTHF	nsrr_bp_diastolic	Diastolic blood pressure	Harmonized/Clinical Data	Diastolic blood pressure	Baseline Visit		numeric		millimeters of mercury (mmHg)	1	90.7	-	90.7	90.7	90.7	97
LOFTHF	nsrr_bp_diastolic	Diastolic blood pressure	Harmonized/Clinical Data	Diastolic blood pressure	6-Month Visit		numeric		millimeters of mercury (mmHg)	6	71.2	8	71	60	83	70
LOFTHF	nsrr_bp_diastolic	Diastolic blood pressure	Harmonized/Clinical Data	Diastolic blood pressure	12-Month Visit		numeric		millimeters of mercury (mmHg)	4	68.5	11.4	65.7	59.3	83.3	37
LOFTHF	nsrr_bp_systolic	Systolic blood pressure	Harmonized/Clinical Data	Systolic blood pressure	Screening Visit		numeric		millimeters of mercury (mmHg)	31	119.1	20.3	110	95.3	170.3	143
LOFTHF	nsrr_bp_systolic	Systolic blood pressure	Harmonized/Clinical Data	Systolic blood pressure	Baseline Visit		numeric		millimeters of mercury (mmHg)	1	138.7	-	138.7	138.7	138.7	97
