study_name	variable_name	variable_label	folder	description	visit	calculation	type	total_subjects	units	n	mean	stddev	median	min	max	unknown
MESA	nsrr_ttlmefsp_f1	Sleep Maintenance Efficiency: the proportion of total sleep duration (i.e., total sleep time) in sleep period (i.e., interval between sleep onset and offset including wake) from polysomnography		Harmonized by the NSRR team. Source:slp_maint_eff5			numeric		percent (%)							
MESA	nsrr_ttlprdsp_s1sr	REM Sleep Latency: the interval between the first sleep epoch and REM sleep including wake	Harmonized/Polysomnography/Sleep Architecture	Harmonized by the NSRR team. Source:rem_lat15	Exam 5		numeric		minutes (min)							
MESA	nsrr_waso_f1	Wake After Sleep Onset: the total duration being awake between sleep onset and lights-on/out-bed time from polysomnography		Harmonized by the NSRR team. Source:waso5			numeric		minutes (min)							
MESA	oahi35	Obstructive Apnea Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and no oxygen desaturation threshold used and with or without arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Exam 5		numeric	2,237	number of events per hour	2,057	19.8	18.6	13.9	0.0	111.1	180
MESA	pctlt905	Percent total sleep duration with below 90% oxygen saturation from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Oxygen Saturation Metrics	Calculated	Exam 5		numeric	2,237	percent (%)	2,057	3.8	9.0	0.6	0.0	99.9	180
MESA	pnn10_fn5	Adjacent normal-to-normal intervals, full night: Percentage of differences > 10 ms	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	percent (%)	1,971	61.3	17.7	63.5	4.8	98.0	266
MESA	pnn20_fn5	Adjacent normal-to-normal intervals, full night: Percentage of differences > 20 ms	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	percent (%)	1,971	34.4	20.4	32.3	0.2	95.9	266
MESA	pnn30_fn5	Adjacent normal-to-normal intervals, full night: Percentage of differences > 30 ms	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	percent (%)	1,971	24.3	19.0	19.8	0.07	94.6	266
MESA	pnn40_fn5	Adjacent normal-to-normal intervals, full night: Percentage of differences > 40 ms	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	percent (%)	1,971	15.3	16.2	9.4	0.02	92.8	266
MESA	pnn50_fn5	Adjacent normal-to-normal intervals, full night: Percentage of differences > 50 ms	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	percent (%)	1,971	11.7	14.6	5.9	0.007	91.7	266
MESA	rmssd_fn5	Adjacent normal-to-normal intervals, full night: Square root of the mean of the squares of differences	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	milliseconds (ms)	1,971	43.8	40.4	34.2	6.8	677.4	266
MESA	sdann_fn5	Normal-to-normal intervals in all 5-minute segments, full night: Standard deviation of the averages	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	milliseconds (ms)	1,971	61.4	34.7	53.8	7.4	538.9	266
MESA	sleepage5c	Participant Age at MESA Sleep Visit	Administrative		Exam 5		integer	2,237	years	2,237	69.6	9.2	69.0	54.0	95.0	
MESA	time_bed5	Total In-bed Period: the interval between lights out/in-bed time and lights off/out-bed time from type II polysomnography		Conventionally this variable would be called time in bed (TIB).	Exam 5		numeric	2,237	minutes (min)	2,057	477.1	82.5	479.0	181.0	772.0	180
MESA	timeremp5	Percentage of total sleep duration in REM from type II polysomnography			Exam 5		numeric	2,237	percent (%)	2,035	18.0	6.7	18.3	0.0	58.6	202
MESA	times34p5	Percentage of total sleep duration in Stage 3 and 4 from type II polysomnography			Exam 5		numeric	2,237	percent (%)	2,035	10.0	9.0	8.1	0.0	51.3	202
MESA	timest1p5	Percentage of total sleep duration in Stage 1 from type II polysomnography			Exam 5		numeric	2,237	percent (%)	2,035	14.4	9.2	12.1	0.5	79.3	202
MESA	timest2p5	Percentage of total sleep duration in Stage 2 from type II polysomnography			Exam 5		numeric	2,237	percent (%)	2,035	57.6	10.3	58.1	18.7	90.9	202
MESA	waso5	Wake after Sleep Onset: the total duration between sleep onset and sleep offset time while being awake from type II polysomnography			Exam 5		numeric	2,237	minutes (min)	2,057	94.5	65.3	79.0	4.0	508.0	180
MESA	whiirs5c	Women's Health Initiative Insomnia Rating Scale: Total score	Sleep Questionnaires/Sleep Disturbance or Insomnia/Women's Health Initiative Insomnia Rating Scale (WHIIRS)	Calculated - The Women's Health Initiative Insomnia Rating Scale (WHIIRS) has 5 items. Each item is scored on a 5 point scale (from 0-4). The total score is the sum of all five items ranging from 0 to 20. Higher score indicates more severe insomnia. A score of 9 or higher is considered clinically significant insomnia.Levine et al.(2003)Search for all WHIIRS variables within this dataset	Exam 5		integer	2,237		2,201	7.4	4.5	7.0	0.0	20.0	36
MESA	wtlb5	Weight (lbs)	Anthropometry		Exam 5		numeric	2,237	pounds (lb)	2,232	173.7	38.8	170.0	91.0	332.0	5
MROS	bpbpdia	Sitting measurement 1: Diastolic	Anthropometry		Visit 1		numeric		millimeters of mercury	2911	67.7	9.8	68	0	110	-
MROS	bpbpdia	Sitting measurement 1: Diastolic	Anthropometry		Visit 2		numeric		millimeters of mercury	1026	70.5	11.5	71	0	117	1885
MROS	bpbpdia2	Sitting measurement 2: Diastolic	Anthropometry		Visit 1		numeric		millimeters of mercury	2911	67.5	9.9	68	0	108	-
MROS	bpbpdia2	Sitting measurement 2: Diastolic	Anthropometry		Visit 2		numeric		millimeters of mercury	1026	69.4	11.9	69	0	110	1885
MROS	bpbpdiam	Average diastolic blood pressure	Anthropometry		Visit 1		numeric		millimeters of mercury	2911	67.6	9.6	68	0	109	-
MROS	bpbpdiam	Average diastolic blood pressure	Anthropometry		Visit 2		numeric		millimeters of mercury	-	-	-	-	-	-	-
MROS	bpbpsys	Sitting measurement 1: Systolic	Anthropometry		Visit 1		numeric		millimeters of mercury	2911	126.8	16.9	126	0	218	-
MROS	bpbpsys	Sitting measurement 1: Systolic	Anthropometry		Visit 2		numeric		millimeters of mercury	1026	124.1	19.5	122.5	0	198	1885
MROS	bpbpsys2	Sitting measurement 2: Systolic	Anthropometry		Visit 1		numeric		millimeters of mercury	2911	126.5	17.1	126	0	210	-
MROS	bpbpsys2	Sitting measurement 2: Systolic	Anthropometry		Visit 2		numeric		millimeters of mercury	1026	122.6	19.2	121	0	194	1885
MROS	bpbpsysm	Average systolic blood pressure	Anthropometry		Visit 1		numeric		millimeters of mercury	2911	126.8	16.7	126	0	214	-
MROS	bpbpsysm	Average systolic blood pressure	Anthropometry		Visit 2		numeric		millimeters of mercury	-	-	-	-	-	-	-
MROS	epepwort	Epworth Sleepiness Scale: Total score	Sleep Questionnaires/Hypersomnia	Calculated - Total score based on an 8-item questionnaires ranking likelihood of dozing off�Johns MW 1991 (PubMed ID: 1798888). Scale 0-3 for individual items; 0 to 24 for overall score.	Visit 1		numeric			2911	6.2	3.7	6	0	24	-
MROS	epepwort	Epworth Sleepiness Scale: Total score	Sleep Questionnaires/Hypersomnia	Calculated - Total score based on an 8-item questionnaires ranking likelihood of dozing off�Johns MW 1991 (PubMed ID: 1798888). Scale 0-3 for individual items; 0 to 24 for overall score.	Visit 2		numeric			1026	6.9	3.9	6	0	24	1885
MROS	fofosq	Functional Outcomes of Sleep: Global Score (5-20)	Sleep Questionnaires/Sleep Disturbance	Summary score based on the sum of the subscale scores of the Functional Outcomes of Sleep Questionnaire, with potential range of 5 to 20. A lower score suggests greater function impairment.�Weaver et. al, 1997 (Pubmed ID: 9415942)	Visit 1		numeric			2911	18.7	1.7	19	0	20	-
MROS	fofosq	Functional Outcomes of Sleep: Global Score (5-20)	Sleep Questionnaires/Sleep Disturbance	Summary score based on the sum of the subscale scores of the Functional Outcomes of Sleep Questionnaire, with potential range of 5 to 20. A lower score suggests greater function impairment.�Weaver et. al, 1997 (Pubmed ID: 9415942)	Visit 2		numeric			-	-	-	-	-	-	-
MROS	hw1s2bmi	Body mass index, V1 to VS2	Anthropometry		Visit 1		numeric		kilograms per meter squared	-	-	-	-	-	-	-
MROS	hw1s2bmi	Body mass index, V1 to VS2	Anthropometry		Visit 2		numeric		kilograms per meter squared	1026	-0.4	1.9	0	-8	8	1885
MROS	hw1s2ht	Change in average height, V1 to VS2	Anthropometry		Visit 1		numeric		centimeters	-	-	-	-	-	-	-
MROS	hw1s2ht	Change in average height, V1 to VS2	Anthropometry		Visit 2		numeric		centimeters	1026	2	1.3	2	-4	9	1885
MROS	hw1s2wpc	Percent change in average weight, V1 to VS2	Anthropometry		Visit 1		numeric		percent	-	-	-	-	-	-	-
MROS	hw1s2wpc	Percent change in average weight, V1 to VS2	Anthropometry		Visit 2		numeric		percent	1026	-3.4	6.9	-3	-28	23	1885
MROS	hw1s2wt	Change in average weight, V1 to VS2	Anthropometry		Visit 1		numeric		kilograms	-	-	-	-	-	-	-
MROS	hw1s2wt	Change in average weight, V1 to VS2	Anthropometry		Visit 2		numeric		kilograms	1026	-2.9	6.1	-2	-26	21	1885
MROS	hw1sbmi	Body mass index, V1 to sleep	Anthropometry		Visit 1		numeric		kilograms per meter squared	2911	-0.2	1.4	0	-8	6	-
MROS	hw1sbmi	Body mass index, V1 to sleep	Anthropometry		Visit 2		numeric		kilograms per meter squared	-	-	-	-	-	-	-
MROS	hw1sht	Change in average height, V1 to sleep	Anthropometry		Visit 1		numeric		centimeters	2911	0.8	0.9	1	-10	8	-
MROS	hw1sht	Change in average height, V1 to sleep	Anthropometry		Visit 2		numeric		centimeters	-	-	-	-	-	-	-
MROS	hw1swt	Change in average weight, V1 to sleep	Anthropometry		Visit 1		numeric		kilograms	2911	-1.3	4.2	-1	-26	19	-
MROS	hw1swt	Change in average weight, V1 to sleep	Anthropometry		Visit 2		numeric		kilograms	-	-	-	-	-	-	-
MROS	hw1swtpc	Percent change in average weight, V1 to sleep	Anthropometry		Visit 1		numeric		percent	2911	-1.5	4.9	-1	-29	24	-
MROS	hw1swtpc	Percent change in average weight, V1 to sleep	Anthropometry		Visit 2		numeric		percent	-	-	-	-	-	-	-
MROS	hw2s2bmi	Body mass index, V2 to VS2	Anthropometry		Visit 1		numeric		kilograms per meter squared	-	-	-	-	-	-	-
MROS	hw2s2bmi	Body mass index, V2 to VS2	Anthropometry		Visit 2		numeric		kilograms per meter squared	1026	-0.3	1.5	0	-8	5	1885
MROS	hw2s2ht	Change in average height, V2 to VS2	Anthropometry		Visit 1		numeric		centimeters	-	-	-	-	-	-	-
MROS	hw2s2ht	Change in average height, V2 to VS2	Anthropometry		Visit 2		numeric		centimeters	1026	1.1	1.2	1	-19	7	1885
MROS	hw2s2wpc	Percentage change in average weight, V2 to VS2	Anthropometry		Visit 1		numeric		percent	-	-	-	-	-	-	-
MROS	hw2s2wpc	Percentage change in average weight, V2 to VS2	Anthropometry		Visit 2		numeric		percent	1026	-2.3	5.5	-2	-24	21	1885
MROS	hw2s2wt	Change in average weight, V2 to VS2	Anthropometry		Visit 1		numeric		kilograms	-	-	-	-	-	-	-
MROS	hw2s2wt	Change in average weight, V2 to VS2	Anthropometry		Visit 2		numeric		kilograms	1026	-2	4.8	-2	-23	15	1885
MROS	hw3s2bmi	Body mass index, V3 to VS2	Anthropometry		Visit 1		numeric		kilograms per meter squared	-	-	-	-	-	-	-
MROS	hw3s2bmi	Body mass index, V3 to VS2	Anthropometry		Visit 2		numeric		kilograms per meter squared	1026	-0.1	1.3	0	-6	5	1885
MROS	hw3s2hip	Change in average hip circumference, V3 to VS2	Anthropometry		Visit 1		numeric		centimeters	-	-	-	-	-	-	-
MROS	hw3s2hip	Change in average hip circumference, V3 to VS2	Anthropometry		Visit 2		numeric		centimeters	1026	0.9	4.4	1	-67	16	1885
MROS	hw3s2ht	Change in average height, V3 to VS2	Anthropometry		Visit 1		numeric		centimeters	-	-	-	-	-	-	-
MROS	hw3s2ht	Change in average height, V3 to VS2	Anthropometry		Visit 2		numeric		centimeters	1026	0.7	0.9	1	-3	6	1885
MROS	hw3s2nck	Change in average neck circumference, V3 to VS2	Anthropometry		Visit 1		numeric		centimeters	-	-	-	-	-	-	-
MROS	hw3s2nck	Change in average neck circumference, V3 to VS2	Anthropometry		Visit 2		numeric		centimeters	1026	0.7	1.6	1	-7	7	1885
MROS	hw3s2wpc	Percentage change in average weight, V3 to VS2	Anthropometry		Visit 1		numeric		percent	-	-	-	-	-	-	-
MROS	hw3s2wpc	Percentage change in average weight, V3 to VS2	Anthropometry		Visit 2		numeric		percent	1026	-1.2	4.8	-1	-20	23	1885
MROS	hw3s2wst	Change in average waist circumference, V3 to VS2	Anthropometry		Visit 1		numeric		centimeters	-	-	-	-	-	-	-
MROS	hw3s2wst	Change in average waist circumference, V3 to VS2	Anthropometry		Visit 2		numeric		centimeters	1026	0.2	7.3	0	-105	24	1885
MROS	hw3s2wt	Change in average weight, V3 to VS2	Anthropometry		Visit 1		numeric		kilograms	-	-	-	-	-	-	-
MROS	hw3s2wt	Change in average weight, V3 to VS2	Anthropometry		Visit 2		numeric		kilograms	1026	-1.1	4.1	-1	-17	14	1885
MROS	hwbmi	Body mass index	Anthropometry		Visit 1		numeric		kilograms per meter squared	2911	27.2	3.9	27	0	47	-
MROS	hwbmi	Body mass index	Anthropometry		Visit 2		numeric		kilograms per meter squared	1026	26.9	3.9	27	0	41	1885
MROS	hwds2bmi	Body mass index, VD to VS2	Anthropometry		Visit 1		numeric		kilograms per meter squared	-	-	-	-	-	-	-
MROS	hwds2bmi	Body mass index, VD to VS2	Anthropometry		Visit 2		numeric		kilograms per meter squared	1026	-0.2	1.1	0	-8	5	1885
MROS	hwds2ht	Change in average height, VD to VS2	Anthropometry		Visit 1		numeric		centimeters	-	-	-	-	-	-	-
MROS	hwds2ht	Change in average height, VD to VS2	Anthropometry		Visit 2		numeric		centimeters	1026	0.6	1.1	0	-2	8	1885
MROS	hwds2wpc	Percentage change in average weight, VD to VS2	Anthropometry		Visit 1		numeric		percent	-	-	-	-	-	-	-
MROS	hwds2wpc	Percentage change in average weight, VD to VS2	Anthropometry		Visit 2		numeric		percent	1026	-1.3	4.1	0	-28	16	1885
MROS	hwds2wt	Change in average weight, VD to VS2	Anthropometry		Visit 1		numeric		kilograms	-	-	-	-	-	-	-
MROS	hwds2wt	Change in average weight, VD to VS2	Anthropometry		Visit 2		numeric		kilograms	1026	-1.2	3.7	0	-29	14	1885
MROS	hwdsbmi	Body mass index, VD to sleep	Anthropometry		Visit 1		numeric		kilograms per meter squared	2911	-0.06	0.6	0	-8	4	-
MROS	hwdsbmi	Body mass index, VD to sleep	Anthropometry		Visit 2		numeric		kilograms per meter squared	-	-	-	-	-	-	-
MROS	hwdsht	Change in average height, VD to sleep	Anthropometry		Visit 1		numeric		centimeters	2911	0.1	0.4	0	-3	4	-
MROS	hwdsht	Change in average height, VD to sleep	Anthropometry		Visit 2		numeric		centimeters	-	-	-	-	-	-	-
MROS	hwdswt	Change in average weight, VD to sleep	Anthropometry		Visit 1		numeric		kilograms	2911	-0.3	1.8	0	-20	11	-
MROS	hwdswt	Change in average weight, VD to sleep	Anthropometry		Visit 2		numeric		kilograms	-	-	-	-	-	-	-
MROS	hwdswtpc	Percentage change in average weight, VD to sleep	Anthropometry		Visit 1		numeric		percent	2911	-0.4	2.1	0	-20	13	-
MROS	hwdswtpc	Percentage change in average weight, VD to sleep	Anthropometry		Visit 2		numeric		percent	-	-	-	-	-	-	-
MROS	hwhgt	Average height, standing	Anthropometry		Visit 1		numeric		centimeters	2911	173.7	7.5	174	0	197	-
MROS	hwhgt	Average height, standing	Anthropometry		Visit 2		numeric		centimeters	1026	173	6.8	173	154	196	1885
MROS	hwhip	Average hip circumference	Anthropometry		Visit 1		numeric		centimeters	2911	102.7	9.8	102	0	144	-
MROS	hwhip	Average hip circumference	Anthropometry		Visit 2		numeric		centimeters	1026	103	9.4	102	0	187	1885
MROS	hwhip1	Hip, measurement 1	Anthropometry		Visit 1		numeric		centimeters	2911	102.7	9.9	102	0	144	-
MROS	hwhip1	Hip, measurement 1	Anthropometry		Visit 2		numeric		centimeters	1026	103	9	102	0	143	1885
MROS	hwhip2	Hip, measurement 2	Anthropometry		Visit 1		numeric		centimeters	2911	102.7	9.8	102	0	144	-
