study_name	variable_name	variable_label	bdchm_class	CURIE	folder	description	domain	type
HEARTBEAT	aldosteroneblocker	aldosteroneblocker			Aldosterone Blocker: Use verified by inspection	Aldosterone Blocker: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	alphablocker	alphablocker			Alpha-Blocker: Use verified by inspection	Alpha-Blocker: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	antihypertensive	antihypertensive	DrugExposure	RxNorm:48940	Antihypertensive: Use verified by inspection	Antihypertensive: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	aspirin	aspirin	DrugExposure	RxNorm:1191	Aspirin: Self-reported use	Aspirin: Self-reported use	1:Yes|2:No	choices
HEARTBEAT	betablocker	betablocker			Beta-Blocker: Use verified by inspection	Beta-Blocker: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	calciumblocker	calciumblocker	MeasurementObservation		Calcium Channel Blocker: Use verified by inspection	Calcium Channel Blocker: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	diabetes	diabetes	Condition	MONDO:0005015	Diabetes Medication: Use verified by inspection	Diabetes Medication: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	diuretic	diuretic	DrugExposure	RxNorm:49217	Diuretic: Use verified by inspection	Diuretic: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	lipidlowering	lipidlowering			Lipid Lowering Medication: Use verified by inspection	Lipid Lowering Medication: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	nitrate	nitrate	MeasurementObservation		Nitrate: Use verified by inspection	Nitrate: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	otherah	otherah			Antihypertensive, Other: Use verified by inspection	Antihypertensive, Other: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	perdilator	perdilator			Peripheral Dilator: Use verified by inspection	Peripheral Dilator: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	statin	statin	DrugExposure	RxNorm:41127	Statin: Use verified by inspection	Statin: Use verified by inspection	0:Not checked|1:Checked	choices
HEARTBEAT	hormone	hormone			Hormone replacement therapy, currently using	Hormone replacement therapy, currently using	1:Yes|2:No	choices
HEARTBEAT	hormonenever	hormonenever			Hormone replacement therapy, never taken	Hormone replacement therapy, never taken	0:Not checked|1:Checked	choices
HEARTBEAT	hormonetype	hormonetype			Hormone replacement therapy, type	Hormone replacement therapy, type	1:Estrogen alone (like Premarin or Estratab)|2:Estrogen with progestin (like Provera)|3:Other types of hormone replacement therapy (please specify)	choices
HEARTBEAT	hormonetype_text	hormonetype_text			Hormone replacement therapy, other, type	Hormone replacement therapy, other, type		string
HEARTBEAT	hysterectomy	hysterectomy			Hysterectomy: Self-reported	Hysterectomy: Self-reported	1:Yes|2:No|3:Don't Know	choices
HEARTBEAT	menopause	menopause			Post-menopausal	Post-menopausal	1:Yes|2:No	choices
HEARTBEAT	ovaries	ovaries			Oophorectomy: Self-reported	Oophorectomy: Self-reported	1:Yes|2:No	choices
HEARTBEAT	period	period			Menstrual period in the past 12 months	Menstrual period in the past 12 months	1:Yes|2:No	choices
HEARTBEAT	abdoqual	abdoqual			Abdomen channel: Proportion of valid signal time	Abdomen channel: Proportion of valid signal time	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	airflowqual	airflowqual			Airflow channel: Proportion of valid signal time	Airflow channel: Proportion of valid signal time	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	alertafib	alertafib			Alert A-fibrillationA-Fibrillation/Flutter that was previously diagnosed but heart rate > 120 or < 50 for 2 minute duration	A-Fibrillation/Flutter that was previously diagnosed but heart rate > 120 or < 50 for 2 minute duration	0:Not checked|1:Checked	choices
HEARTBEAT	alertahi	alertahi			Alert Apnea-Hypopnea Index (AHI) > 50	Alert Apnea-Hypopnea Index (AHI) > 50	0:Not checked|1:Checked	choices
HEARTBEAT	alerthr	alerthr			Alert Heart RateHeart rate >= 150 or <=30 (no A-Fib/Flutter) for 2 consecutive minutes	Heart rate >= 150 or <=30 (no A-Fib/Flutter) for 2 consecutive minutes	0:Not checked|1:Checked	choices
HEARTBEAT	alertmobitz	alertmobitz			Alert MobitzVentricular pre-excitation Mobitz Type II Atrioventricular (AV) block	Ventricular pre-excitation Mobitz Type II Atrioventricular (AV) block	0:Not checked|1:Checked	choices
HEARTBEAT	alertother	alertother			Alert Other	Alert Other	0:Not checked|1:Checked	choices
HEARTBEAT	alertother_text	alertother_text			Alert Other Text	Alert Other Text		string
HEARTBEAT	alertoxi	alertoxi			Alert OximetryO2 saturation <85% for >10% of total sleep time.	O2 saturation <85% for >10% of total sleep time.	0:Not checked|1:Checked	choices
HEARTBEAT	alertthird	alertthird			Alert Third Degree Atrioventricular (AV) block	Alert Third Degree Atrioventricular (AV) block	0:Not checked|1:Checked	choices
HEARTBEAT	alertvtach	alertvtach			Alert Ventricular TachycardiaNon-sustained Ventricular Tachycardia (3 beats duration at rate > 120)	Non-sustained Ventricular Tachycardia (3 beats duration at rate > 120)	0:Not checked|1:Checked	choices
HEARTBEAT	cannqual	cannqual			Cannula channel: Proportion of valid signal time	Cannula channel: Proportion of valid signal time	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	ecgqual	ecgqual	MeasurementObservation		ECG channel: Proportion of valid signal time	ECG channel: Proportion of valid signal time	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	exclahi15	exclahi15			Exclusion Apnea-Hypopnea Index (AHI) < 15	Exclusion Apnea-Hypopnea Index (AHI) < 15	0:Not checked|1:Checked	choices
HEARTBEAT	exclahi50	exclahi50			Exclusion Apnea-Hypopnea Index (AHI) > 50	Exclusion Apnea-Hypopnea Index (AHI) > 50	0:Not checked|1:Checked	choices
HEARTBEAT	exclcent	exclcent			Exclusion CentralCentral sleep apnea index >5	Central sleep apnea index >5	0:Not checked|1:Checked	choices
HEARTBEAT	exclsat	exclsat			Exclusion SaturationNocturnal oxygen saturation <85% for >10% of the record	Nocturnal oxygen saturation <85% for >10% of the record	0:Not checked|1:Checked	choices
HEARTBEAT	oxiqual	oxiqual			Oximeter channel: Proportion of valid signal time	Oximeter channel: Proportion of valid signal time	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	plethqual	plethqual			Plethysmography channel: Proportion of valid signal time	Plethysmography channel: Proportion of valid signal time	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	study_comments	study_comments			Study Comments	Study Comments		string
HEARTBEAT	studypass	studypass			Study pass	Study pass	1:Yes|2:No - Failed at Sleep Reading Center|3:No - Study Not Sent	choices
HEARTBEAT	studyqual	studyqual			Study channel: Proportion of valid signal time	Study channel: Proportion of valid signal time	1:Fail|2:Poor/Diagnostic|3:Fair|4:Good|5:Excellent|6:Outstanding	choices
HEARTBEAT	studyqual_comments	studyqual_comments			Study Channel Comments	Study Channel Comments		string
HEARTBEAT	sumqual	sumqual			Sum channel: Proportion of valid signal time	Sum channel: Proportion of valid signal time	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	thorqual	thorqual			Thoracic Quality	Thoracic Quality	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	unitid	unitid			Unit ID	Unit ID		string
HEARTBEAT	urgalert	urgalert			Urgent Alert	Urgent Alert	1:Yes|0:No	choices
HEARTBEAT	xflowqual	xflowqual			X-Flow channel: Proportion of valid signal time	X-Flow channel: Proportion of valid signal time	1:<25% of estimated sleep time|2:25 - 49% of estimated sleep time|3:50 - 74% of estimated sleep time|4:75 - 94% of estimated sleep time|5:Entire estimated sleep time (>95%)	choices
HEARTBEAT	bothered	bothered			Berlin Questionnaire: Has your snoring ever bothered other people?Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Yes|2:No	choices
HEARTBEAT	bscore	bscore	MeasurementObservation		Berlin Questionnaire: Total scoreHand-calculated Berlin score from the Berlin Questionnaire.  Berlin Questionnaire is divided into three categories. Category 1 evaluates sleep and snoring behavior. Category 2 determines the presence of daytime sleepiness. Category 3 assesses the participant's history of hypertension and obesity. The summary score is the number of positive categories.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Hand-calculated Berlin score from the Berlin Questionnaire. Berlin Questionnaire is divided into three categories. Category 1 evaluates sleep and snoring behavior. Category 2 determines the presence of daytime sleepiness. Category 3 assesses the participant's history of hypertension and obesity. The summary score is the number of positive categories.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:1|2:2|3:3	choices
HEARTBEAT	doyousnore	doyousnore	MeasurementObservation	OMOP:436962	Berlin Questionnaire: Do you snore?Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Yes|2:No	choices
HEARTBEAT	feeltired	feeltired			Berlin Questionnaire: How often do you feel tired or fatigued after your sleep?Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Nearly every day|2:3-4 times a week|3:1-2 times a week|4:1-2 times a month|5:Never or nearly never	choices
HEARTBEAT	highbp	highbp			Berlin Questionnaire: Do you have high blood pressure?Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Yes|2:No	choices
HEARTBEAT	nodded	nodded			Berlin Questionnaire: Have you ever nodded off or fallen asleep while driving a vehicle?Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Yes|2:No	choices
HEARTBEAT	nodoften	nodoften			Berlin Questionnaire: Have you ever nodded off or fallen asleep while driving a vehicle? If yes, how often does it occurItem from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Nearly every day|2:3-4 times a week|3:1-2 times a week|4:1-2 times a month|5:Never or nearly never	choices
HEARTBEAT	oftensnore	oftensnore	MeasurementObservation	OMOP:436962	Berlin Questionnaire: How often do you snore?Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Nearly every day|2:3-4 times a week|3:1-2 times a week|4:1-2 times a month|5:Never or nearly never	choices
HEARTBEAT	quitbreath	quitbreath			Berlin Questionnaire: Has anyone noticed that you quit breathing during your sleep?Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Nearly every day|2:3-4 times a week|3:1-2 times a week|4:1-2 times a month|5:Never or nearly never	choices
HEARTBEAT	snoringis	snoringis	MeasurementObservation	OMOP:436962	Berlin Questionnaire: Your snoring is.. (how loud)Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Slightly louder than breathing|2:As loud as talking|3:Louder than talking|4:Very loud - can be heard in adjacent rooms	choices
HEARTBEAT	wakingtime	wakingtime	MeasurementObservation		Berlin Questionnaire: During your wake time, do you feel tired, fatigued, or not up to par?Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	Item from the Berlin Questionnaire.Netzer et al, 1999 (PubMed ID: 10507956)Search for all Berlin Questionnaire variables within this dataset	1:Nearly every day|2:3-4 times a week|3:1-2 times a week|4:1-2 times a month|5:Never or nearly never	choices
HEARTBEAT	dinner	dinner			Chance of dozing while at the dinner tableAdditional item added to the Epworth Sleepiness Scale	Additional item added to the Epworth Sleepiness Scale	0:Would never doze|1:Slight chance of dozing|2:Moderate chance of dozing|3:High chance of dozing	choices
